node_id,lat,lon,street_count,highway
305158645,-23.8829928,29.4404975,4,none
305158767,-23.8845832,29.440991,3,none
305159242,-23.8753699,29.4624952,4,traffic_signals
305233670,-23.875348,29.47913,4,none
305233689,-23.8844196,29.4849348,4,stop
305233694,-23.8880915,29.4910376,4,none
305233701,-23.889266,29.492178,4,traffic_signals
305233713,-23.8897628,29.4926781,3,none
305233716,-23.890178,29.4929561,3,none
305233733,-23.8923178,29.4976508,1,none
305233875,-23.898091,29.4892547,3,none
305233878,-23.8976208,29.4919409,3,none
305233885,-23.8954249,29.4892859,4,none
305233904,-23.8950818,29.4873067,3,none
305233913,-23.8980873,29.4903698,3,none
305233917,-23.9001007,29.490398,3,none
305234002,-23.9001937,29.480172,3,none
305234043,-23.8934849,29.4881777,4,none
305234280,-23.8903269,29.4919034,3,none
305234316,-23.8969678,29.4848947,3,none
305234376,-23.8991454,29.4861151,3,none
305234386,-23.8991246,29.4870512,3,none
305234394,-23.8991626,29.4841343,3,none
305234420,-23.8987261,29.481141,3,none
305234440,-23.8980468,29.4836046,3,none
305234443,-23.902207,29.4760582,4,stop
305234447,-23.8999749,29.4755422,3,none
305234460,-23.8862485,29.4657022,3,none
305234466,-23.8872362,29.466511,3,none
305234483,-23.8884723,29.4676434,3,none
305234486,-23.8888232,29.4684011,4,stop
305234521,-23.8989439,29.4753535,3,none
305234524,-23.8995991,29.4756179,3,none
305234526,-23.9043962,29.476651,3,none
305234559,-23.9132941,29.4789389,3,stop
305234564,-23.8945496,29.4828591,4,stop
305234567,-23.8957644,29.4811212,4,none
305234591,-23.8941921,29.4802949,3,none
305234642,-23.893531,29.4785362,3,none
305234649,-23.8929866,29.4793396,4,none
305234698,-23.8925009,29.4789808,3,none
305234700,-23.9042987,29.4995382,3,stop
305234709,-23.9081056,29.4901961,4,traffic_signals
305234723,-23.9139154,29.4753166,4,traffic_signals
305234724,-23.9152826,29.4684246,4,none
305234725,-23.9166196,29.4616315,4,traffic_signals
305234726,-23.9185731,29.4518211,4,traffic_signals
305234727,-23.9163615,29.4513027,3,none
305234728,-23.9167134,29.4493908,3,none
305234729,-23.9200646,29.4389436,4,traffic_signals
305234741,-23.9195447,29.4468125,4,traffic_signals
305234754,-23.9186135,29.4461194,3,none
305234759,-23.9161309,29.4443193,3,none
305234762,-23.9123121,29.4483644,4,traffic_signals
305352810,-23.8987727,29.4700474,3,traffic_signals
305352818,-23.901155,29.4580404,4,traffic_signals
305352822,-23.9036747,29.4453676,3,traffic_signals
305352825,-23.9042319,29.4424904,4,none
305352827,-23.9043591,29.4417393,4,traffic_signals
305352828,-23.9043665,29.4416145,4,traffic_signals
305352829,-23.9007271,29.4716929,3,none
305352830,-23.9013586,29.4686915,4,none
305352831,-23.9020256,29.465328,4,stop
305352833,-23.9053029,29.4487104,4,traffic_signals
305352836,-23.9064247,29.4430013,3,traffic_signals
305352855,-23.9057136,29.4419385,3,traffic_signals
305352856,-23.9055209,29.4477644,4,traffic_signals
305352857,-23.9099275,29.4487875,4,traffic_signals
305352858,-23.9187536,29.4508633,4,none
305352859,-23.9010876,29.4467277,3,traffic_signals
305352860,-23.9033142,29.4472414,4,traffic_signals
305352863,-23.9178264,29.4672714,3,none
305352865,-23.9155952,29.4667134,4,none
305352866,-23.9001632,29.4630991,4,none
305352873,-23.8979283,29.4625895,4,none
305352878,-23.8978897,29.462779,3,none
305352923,-23.8927774,29.4650216,3,none
305352940,-23.8961264,29.4746566,3,none
305352967,-23.8916578,29.4783226,3,none
305352969,-23.9018343,29.4779304,4,none
305352988,-23.9005585,29.4783689,3,traffic_signals
305352998,-23.899631,29.4789161,3,none
305353005,-23.8956542,29.4837417,4,none
305353021,-23.8886974,29.4902975,3,none
305353026,-23.8927155,29.4870043,3,none
305353038,-23.8919833,29.4862978,3,none
305353048,-23.9167574,29.4789456,3,none
305353059,-23.9132224,29.4795873,3,none
305353072,-23.91739,29.4822273,3,stop
305353078,-23.9156492,29.482643,3,none
305353090,-23.9126777,29.4818045,3,none
305353093,-23.9141694,29.4795182,3,none
305353118,-23.9145139,29.482535,4,stop
305353122,-23.910934,29.4850302,3,none
305353145,-23.9134191,29.4892667,3,none
305353153,-23.9130538,29.4938157,4,stop
305353187,-23.9158821,29.4843744,3,none
305353198,-23.9167967,29.4945359,4,none
305353210,-23.9164865,29.4972637,1,turning_circle
305353215,-23.9121809,29.4986089,4,none
305353266,-23.9159998,29.4954794,3,none
305353272,-23.916774,29.4954888,3,none
305353284,-23.9016099,29.4910705,4,traffic_signals
305353305,-23.9062059,29.4923419,3,none
305353388,-23.901041,29.4978417,3,none
305353399,-23.9009161,29.4986332,3,none
305353407,-23.9032431,29.4914648,3,none
305353418,-23.9030567,29.4923821,3,none
305353428,-23.9025675,29.4930527,3,none
305353450,-23.9021647,29.4950073,3,none
306399776,-23.8822165,29.4694231,3,none
306399809,-23.8836451,29.4630883,3,none
306399816,-23.8861835,29.4594914,3,stop
306399830,-23.8847955,29.4614282,3,none
306399831,-23.8878242,29.4639587,4,none
306399873,-23.8814809,29.4622366,3,none
306399909,-23.8788647,29.4707562,3,none
306399917,-23.8826632,29.4622706,3,none
306399929,-23.8804325,29.4697119,3,none
306399933,-23.879161,29.4660194,3,none
306399971,-23.8823884,29.4671924,3,none
306399978,-23.8799572,29.4633795,3,none
306399983,-23.8831913,29.4645492,4,none
306399991,-23.8793151,29.4693923,3,none
306400131,-23.8942102,29.4682483,3,none
306400139,-23.8878763,29.4670607,3,none
306400141,-23.8925806,29.46486,3,none
306400167,-23.8902358,29.465975,4,none
306400169,-23.8912478,29.4654983,3,none
306400171,-23.8885992,29.4630421,4,none
306400173,-23.888784,29.4645714,3,none
306400177,-23.8878212,29.4688586,3,none
306400256,-23.8841675,29.4706301,3,none
306400275,-23.8831761,29.4740326,4,stop
306400291,-23.8899128,29.467903,3,none
306400297,-23.8918036,29.4670456,3,none
306400318,-23.894411,29.4677189,3,none
306400353,-23.8924231,29.466771,3,none
306400355,-23.8940042,29.4687787,3,none
306400359,-23.8934969,29.4685235,3,none
306400486,-23.8932843,29.467079,3,none
306400487,-23.8908775,29.4674644,4,none
306400537,-23.8919001,29.4696718,3,none
306400551,-23.8932905,29.4706799,3,none
306400560,-23.8912837,29.4705666,3,none
314397575,-23.8936358,29.4927496,3,none
314397580,-23.8909185,29.4906615,3,none
314397585,-23.8925071,29.485635,3,stop
314397605,-23.8911559,29.4825274,3,none
314397607,-23.8905352,29.4795716,3,none
314397608,-23.891417,29.4793436,3,none
314397609,-23.8895575,29.4798186,3,none
314397610,-23.8890024,29.478856,4,stop
314397616,-23.8897126,29.4805951,3,none
314397617,-23.8899579,29.4816899,3,none
314397618,-23.8902257,29.4827879,3,none
314397630,-23.8862225,29.4877787,4,none
314397631,-23.8861345,29.487832,3,none
314397635,-23.8899156,29.4860788,3,none
314397644,-23.8894375,29.4840173,3,none
314397645,-23.8890021,29.4819444,3,none
314397652,-23.8871408,29.484765,3,none
314397695,-23.8850951,29.4859543,4,none
314397780,-23.8850179,29.4860133,3,none
314397825,-23.8867206,29.4825132,4,none
314397837,-23.888541,29.4842457,3,none
314397916,-23.8877941,29.4804536,3,none
314397926,-23.8793968,29.473124,3,none
314397930,-23.8951307,29.4738102,3,none
314397982,-23.8958805,29.4723849,3,none
314398008,-23.896544,29.4709706,3,none
314398033,-23.8971634,29.4686949,3,none
314398054,-23.898113,29.4694988,3,none
314398062,-23.8943039,29.4727667,3,none
314398063,-23.8915703,29.4844059,3,none
314398127,-23.8937277,29.4822318,3,none
314398145,-23.8926991,29.4837305,3,none
314398362,-23.893167,29.483056,3,none
314398374,-23.8894044,29.4783334,3,none
314398415,-23.8897692,29.4778667,3,none
314398423,-23.8910353,29.4760956,3,none
314398426,-23.8917036,29.4763579,1,none
314398428,-23.8842546,29.4742944,3,stop
314398464,-23.8839662,29.4734847,1,turning_circle
314398468,-23.8834863,29.4726727,3,none
314398489,-23.884788,29.4734403,1,turning_circle
314398490,-23.8798111,29.4721482,3,none
314398492,-23.8811718,29.4728456,1,turning_circle
314398493,-23.880026,29.4716228,3,none
314398500,-23.8812899,29.472096,1,turning_circle
314407270,-23.920195,29.4551986,4,stop
314407489,-23.9284992,29.4535258,3,none
314407491,-23.9286805,29.452507,3,none
314407507,-23.9280823,29.4517641,4,none
314407512,-23.9279281,29.4510141,4,traffic_signals
314407513,-23.9251427,29.4524454,3,none
314407688,-23.9332644,29.4517708,3,none
314407761,-23.9322206,29.4551718,3,none
314407839,-23.9368799,29.4558947,3,none
314407882,-23.9359519,29.4563238,3,none
314407889,-23.9334636,29.4546246,3,none
314407894,-23.9330885,29.4555648,3,none
314407901,-23.9295404,29.4535342,3,none
314407902,-23.9337866,29.4536886,3,none
314407903,-23.9307644,29.4524051,3,none
314407913,-23.9297715,29.4509232,3,none
314407914,-23.9321692,29.4529791,3,none
314407936,-23.9341727,29.4515508,4,none
314407941,-23.9337443,29.4511853,1,turning_circle
314407955,-23.935188,29.4512773,3,none
314407958,-23.935727,29.4503445,3,none
314407960,-23.9356895,29.4492482,4,none
314407966,-23.9366143,29.4513214,2,none
314407969,-23.9357301,29.4500387,3,none
314407981,-23.9345967,29.4498835,1,turning_circle
314407982,-23.933026,29.4533533,3,none
314407994,-23.9367355,29.4542716,3,none
332092331,-23.8759585,29.4424363,3,stop
332092387,-23.8754252,29.4420585,3,none
332092699,-23.9171553,29.4706394,4,none
332092702,-23.8972744,29.4659677,3,none
332092738,-23.9168053,29.4723553,3,none
332092784,-23.8969651,29.4676469,3,none
332092790,-23.8966097,29.4682201,3,none
332092839,-23.8969466,29.4623489,3,none
332092843,-23.9181689,29.4655529,4,none
332093144,-23.8969274,29.4605698,3,none
332093156,-23.9191499,29.4604813,4,none
332093169,-23.9200065,29.4561529,3,none
332093185,-23.9001362,29.4514677,3,none
332093310,-23.9232498,29.4631853,4,none
332093348,-23.9123856,29.4712959,3,none
332093405,-23.9139716,29.4517421,3,none
332093410,-23.9143408,29.4498272,3,none
332093445,-23.9101941,29.470785,3,none
370918163,-23.908097,29.4463634,3,traffic_signals
370918368,-23.9008068,29.4597155,3,none
445022867,-23.9136002,29.453591,4,traffic_signals
445023121,-23.9108458,29.4673745,4,none
445023122,-23.912198,29.4605912,4,traffic_signals
445023123,-23.9128466,29.4572452,4,traffic_signals
445023124,-23.9141504,29.4507623,4,traffic_signals
445023151,-23.9144226,29.461127,4,none
445023152,-23.9147542,29.4594406,4,none
445023153,-23.9157883,29.4541553,4,traffic_signals
445023154,-23.9150889,29.4577374,4,none
445023302,-23.912534,29.4589256,4,none
445023519,-23.9115377,29.4639965,4,none
445023525,-23.9118486,29.4623078,4,none
445023537,-23.9112065,29.4656908,4,stop
445023599,-23.9137476,29.4645157,4,none
445023600,-23.9140861,29.4628349,4,none
445023601,-23.9134154,29.4662091,4,none
445023602,-23.9130685,29.4679016,4,none
445023629,-23.9159432,29.4650308,4,traffic_signals
445023674,-23.9175914,29.456556,4,traffic_signals
445023676,-23.9177958,29.4556189,4,none
445023680,-23.9169298,29.4599722,4,none
445023686,-23.9183735,29.4527494,4,none
445023687,-23.9179866,29.454652,4,traffic_signals
445023688,-23.9172864,29.4582757,4,traffic_signals
445023936,-23.9188364,29.4621928,4,traffic_signals
460201917,-23.9154297,29.4560529,4,none
460201918,-23.9131874,29.4555487,4,none
460201919,-23.9110027,29.4550243,4,traffic_signals
460201920,-23.9111829,29.4540862,4,traffic_signals
460201921,-23.9133689,29.4545951,4,traffic_signals
460201922,-23.9156161,29.4550874,4,none
460201923,-23.9096749,29.4618036,4,none
460201924,-23.9100108,29.4600977,4,traffic_signals
460201925,-23.9093427,29.4634907,4,traffic_signals
460201926,-23.9090079,29.4651868,4,none
460201927,-23.9083349,29.4685654,4,none
460201928,-23.9079806,29.4702633,4,none
460201929,-23.9105258,29.4690764,4,none
460201930,-23.9127461,29.4695994,4,none
460201931,-23.9061145,29.4680263,4,none
460201932,-23.9038788,29.4675187,4,none
460201933,-23.9042227,29.4658289,4,traffic_signals
460201934,-23.9045505,29.4641313,4,none
460201935,-23.9048955,29.4624275,4,traffic_signals
460201936,-23.90523,29.460756,4,none
460201937,-23.9055566,29.4590677,4,traffic_signals
460201938,-23.9059049,29.457382,4,none
460201939,-23.9062175,29.4556909,4,traffic_signals
460201940,-23.9065878,29.4540072,3,none
460201942,-23.906968,29.452057,4,traffic_signals
460201943,-23.9071567,29.4511028,4,traffic_signals
460201944,-23.9075266,29.4492356,4,traffic_signals
460201945,-23.9077299,29.4482895,4,none
460201946,-23.9049333,29.4506104,4,traffic_signals
460201947,-23.9047539,29.4515603,4,traffic_signals
460201948,-23.9045783,29.4525124,3,traffic_signals
460201949,-23.9043952,29.4534678,4,traffic_signals
460201950,-23.9040461,29.4551611,4,traffic_signals
460201951,-23.9037237,29.4568549,4,traffic_signals
460201952,-23.9033718,29.4585527,4,traffic_signals
460201953,-23.903039,29.4602284,4,none
460201954,-23.9026974,29.4619163,4,none
460201955,-23.9023558,29.463604,4,traffic_signals
460201956,-23.9017068,29.4670138,4,none
460201957,-23.89949,29.4664988,4,none
460201958,-23.8998223,29.4648103,4,stop
460201959,-23.8975944,29.4642779,4,stop
460201960,-23.9004942,29.4613999,4,none
460201962,-23.9018453,29.4546434,4,traffic_signals
460201963,-23.9022014,29.45298,4,traffic_signals
460201964,-23.9023603,29.4519974,4,traffic_signals
460201965,-23.9025421,29.4510544,4,traffic_signals
460201966,-23.9027414,29.4500991,4,traffic_signals
460201967,-23.9031223,29.4481961,4,traffic_signals
460201968,-23.9059055,29.4458625,4,traffic_signals
460201970,-23.9087959,29.4545147,3,traffic_signals
460201971,-23.9089636,29.4535369,3,traffic_signals
460201972,-23.9081191,29.457908,4,traffic_signals
460201973,-23.9077844,29.4595834,4,traffic_signals
460201974,-23.9074423,29.4612624,4,none
460201975,-23.9071137,29.4629636,4,traffic_signals
460201977,-23.90577,29.4697376,4,none
460201978,-23.905065,29.4732486,4,traffic_signals
460201979,-23.9146169,29.4718082,4,none
460201980,-23.9165349,29.4503439,4,none
460201981,-23.9103284,29.4583905,4,traffic_signals
460201982,-23.9119338,29.450254,4,traffic_signals
460201983,-23.9102963,29.4468946,4,traffic_signals
460201984,-23.9035606,29.4692145,4,none
460202346,-23.9072817,29.4737622,4,traffic_signals
460202347,-23.881039,29.4637598,4,none
460202349,-23.8802323,29.4664013,4,none
460202350,-23.882116,29.4641616,4,none
460202352,-23.8813229,29.4667973,4,none
460202355,-23.9121329,29.4492955,4,none
460202356,-23.8991405,29.4681926,4,none
460202357,-23.8969685,29.4570414,4,traffic_signals
460202359,-23.8858696,29.4362757,3,none
460202368,-23.8893545,29.4621322,4,traffic_signals
460202369,-23.8968636,29.4875595,4,none
460202373,-23.8762821,29.4410555,4,traffic_signals
460202374,-23.8900694,29.4554219,4,traffic_signals
495942099,-23.9034884,29.4463108,3,none
495942102,-23.905705,29.4468201,4,traffic_signals
495942104,-23.9079187,29.4473223,4,none
495942105,-23.910116,29.447845,4,traffic_signals
495942110,-23.9016663,29.4438716,3,none
495942112,-23.9038684,29.4443733,4,none
495942114,-23.9060809,29.4449471,3,none
495942118,-23.9018416,29.4429481,3,none
495942121,-23.9040648,29.4434089,4,none
495942122,-23.9062831,29.4439651,3,none
495942126,-23.9007019,29.448622,3,none
495942127,-23.9029177,29.4491681,3,none
495943660,-23.9159557,29.4532004,4,none
495943663,-23.9181789,29.4537415,4,none
495943665,-23.9137868,29.4526854,3,none
495943666,-23.9192267,29.4539819,1,none
495944785,-23.9209464,29.4514047,3,none
498723580,-23.9347688,29.4727948,3,none
498723588,-23.9332545,29.4738726,1,none
499946602,-23.9076752,29.4717452,3,traffic_signals
499946614,-23.9054684,29.4712342,3,none
499946616,-23.9065706,29.4715078,3,none
499946623,-23.9061537,29.4735168,3,none
499950566,-23.9108715,29.4790556,4,none
499950573,-23.9160378,29.4703773,3,none
499950574,-23.9157154,29.4720778,4,none
499950576,-23.915008,29.475558,4,none
499950578,-23.9134633,29.4776353,4,none
665775686,-23.9236594,29.4344571,4,traffic_signals
665775689,-23.9239021,29.4346958,3,none
665775690,-23.9155562,29.4440552,3,none
665775693,-23.9156824,29.4437992,3,none
665775695,-23.915349,29.4436304,3,none
665775696,-23.9154952,29.4435953,3,none
665787887,-23.9144848,29.4426506,4,traffic_signals
670859608,-23.9307897,29.4696635,3,none
670859613,-23.927039,29.4733042,3,motorway_junction
814781404,-23.9171442,29.4424029,3,traffic_signals
814781409,-23.9160439,29.4411385,4,mini_roundabout
814781412,-23.9214068,29.4639534,3,none
814781423,-23.914393,29.4427215,5,traffic_signals
814781432,-23.9216342,29.4628127,3,none
814781434,-23.9169793,29.4422181,4,traffic_signals
814781446,-23.9151588,29.4398691,3,none
814781462,-23.9214711,29.4665648,3,stop
823749052,-23.9234868,29.4342989,4,traffic_signals
823749082,-23.9199654,29.4387155,3,traffic_signals
912505638,-23.900096,29.4984284,4,traffic_signals
1106843050,-23.8982887,29.4775981,4,none
1106843053,-23.90468,29.4694747,3,none
1106843058,-23.890004,29.4694869,3,none
1106843065,-23.9124493,29.4446909,3,none
1106843073,-23.8882926,29.4704403,3,none
1106843080,-23.8861791,29.472363,1,none
1106843098,-23.8839039,29.4678479,3,none
1106843101,-23.8821374,29.4703317,3,none
1106843116,-23.8958067,29.4675428,3,none
1106843120,-23.884374,29.4716265,1,turning_circle
1106843130,-23.8860965,29.4671627,1,turning_circle
1106843134,-23.8890954,29.4664895,3,none
1106843137,-23.914905,29.4434278,3,none
1106843144,-23.8859922,29.4704162,3,none
1106843157,-23.8965068,29.4639991,3,none
1106843188,-23.8841202,29.4623916,3,none
1106843193,-23.8833402,29.4733251,3,none
1106843225,-23.8819063,29.4729616,1,turning_circle
1106843234,-23.89208,29.4629491,3,none
1106843236,-23.8942697,29.4634758,3,none
1106843245,-23.8862902,29.4669072,3,none
1106843259,-23.889321,29.4703792,1,none
1106843265,-23.8846666,29.4671465,3,none
1106843270,-23.9039505,29.4729897,4,stop
1106843272,-23.8830056,29.4704535,1,turning_circle
1106843286,-23.8817121,29.4707525,3,none
1106843296,-23.9150294,29.4434097,3,none
1106843299,-23.8856623,29.4662379,3,none
1106843304,-23.8837121,29.4705213,3,none
1106843339,-23.8815245,29.4714567,3,none
1106843372,-23.8866051,29.4683754,3,none
1106843375,-23.9010403,29.4757977,4,stop
1106843407,-23.8858549,29.47016,3,none
1106843448,-23.8848665,29.4630506,3,none
1106843451,-23.8883244,29.465141,3,none
1106843482,-23.8869338,29.4692617,3,none
1106843515,-23.8879695,29.4711591,3,none
1106843516,-23.9143153,29.4448856,3,none
1106843521,-23.8977514,29.4799111,3,none
1106843544,-23.893824,29.4658712,3,none
1106843553,-23.914425,29.444439,3,none
1106843576,-23.8820945,29.4712394,3,none
1106843586,-23.8859474,29.472173,3,none
1106843593,-23.8820883,29.472225,1,turning_circle
1106843603,-23.8869818,29.4678891,3,none
1106843615,-23.9033056,29.4763157,3,none
1106843620,-23.8870458,29.4648614,3,none
1106843636,-23.8882767,29.4701453,3,none
1106843669,-23.8918045,29.4642082,3,none
1106843671,-23.8857543,29.4698006,3,none
1106843693,-23.8835973,29.4721086,4,none
1106843696,-23.8925249,29.4701801,3,none
1106843765,-23.9023983,29.4689463,3,none
1106843794,-23.8989713,29.4781691,3,none
1106843804,-23.8905487,29.4667235,4,none
1106843826,-23.8852104,29.4729403,1,turning_circle
1106843830,-23.8874139,29.4679889,1,turning_circle
1106843832,-23.8983632,29.4804342,3,none
1106843853,-23.8842721,29.4649223,3,none
1106843856,-23.8840227,29.4708487,3,none
1106843866,-23.8925395,29.4689169,3,none
1106843874,-23.8873165,29.4713911,3,none
1106843890,-23.8969997,29.4793318,3,none
1106843920,-23.8830615,29.471949,3,none
1106843922,-23.8831252,29.4711745,1,turning_circle
1156191853,-23.8772931,29.434478,1,none
1156191854,-23.874082,29.4354866,3,none
1156191859,-23.8774317,29.4362323,3,none
1156191861,-23.8766684,29.4392338,3,none
1156191864,-23.8743528,29.4392978,3,none
1156191866,-23.8751153,29.438087,4,none
1158871011,-23.9090644,29.4408461,4,traffic_signals
1158871027,-23.9090239,29.4407389,4,traffic_signals
1158871032,-23.9088251,29.4403004,3,none
1163128079,-23.9109132,29.4957469,4,none
1163128082,-23.9105356,29.4975521,3,none
1163128101,-23.9097522,29.4985914,3,none
1163128120,-23.9067557,29.4957429,3,none
1163128124,-23.9071446,29.4948248,4,none
1163128140,-23.9063107,29.4944058,3,none
1163128181,-23.9116929,29.4856042,4,none
1163128184,-23.9125989,29.4961546,4,stop
1163128207,-23.9157509,29.4934684,3,none
1163128214,-23.9167988,29.4935736,3,none
1165370391,-23.8987972,29.4409226,3,none
1165370406,-23.8979708,29.4443438,3,stop
1165370428,-23.8992552,29.4395305,3,traffic_signals
1165370429,-23.9128129,29.4750556,3,none
1165370431,-23.8766369,29.4462495,4,none
1165370443,-23.8817497,29.4452249,3,none
1165370445,-23.9066546,29.4771084,3,none
1165370446,-23.9152495,29.433435,3,stop
1165370454,-23.9072817,29.4897844,4,stop
1165370462,-23.9042165,29.4905236,3,none
1165370463,-23.8794163,29.4547179,3,none
1165370476,-23.8760512,29.4486195,3,none
1165370487,-23.9117224,29.4747801,3,none
1165370490,-23.8812012,29.4476186,3,none
1165370497,-23.8752574,29.4581963,3,none
1165370505,-23.9110885,29.4779746,4,none
1165370507,-23.9050442,29.4907446,3,none
1165370530,-23.9089307,29.4906125,4,none
1165370531,-23.906928,29.4906387,3,none
1165370540,-23.8835924,29.4572928,1,none
1165370545,-23.9122741,29.4778432,3,none
1165370560,-23.9107038,29.4870909,3,none
1165370562,-23.8772348,29.443878,3,none
1165370578,-23.8811436,29.4348501,3,none
1166175589,-23.8793646,29.4419722,4,traffic_signals
1166175590,-23.8751241,29.4457773,3,none
1166393988,-23.8805905,29.4500027,3,none
1166393990,-23.8748442,29.4533539,4,none
1166393992,-23.8781448,29.4467033,4,none
1166393997,-23.8787461,29.4443326,4,stop
1166394001,-23.8778816,29.4542716,4,stop
1166394003,-23.8790974,29.4495418,4,stop
1166394006,-23.8796801,29.4471789,4,stop
1166394007,-23.8799539,29.4395947,4,none
1166394008,-23.876379,29.4538314,4,none
1166394009,-23.8775591,29.4490665,4,none
1166394011,-23.8802608,29.444791,4,none
1166394013,-23.8925372,29.4524055,3,traffic_signals
1171805174,-23.9050086,29.4999044,3,none
1213031223,-23.8882317,29.479863,3,none
1213223086,-23.9132548,29.4928917,4,none
1213231451,-23.8770578,29.4377144,3,none
1213231456,-23.8757599,29.4349677,3,none
1213231458,-23.8758623,29.4368676,3,none
1213297600,-23.8829028,29.4868993,3,none
1213297683,-23.8920699,29.4809043,3,none
1213297787,-23.890965,29.4816247,3,none
1213297820,-23.8865435,29.4885262,4,none
1213325717,-23.9093727,29.4895537,3,none
1213325789,-23.9140861,29.4930741,3,none
1213325801,-23.9113129,29.4912945,3,none
